time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude
2020-05-25 00:02:50,11203607,39.36187226893538,-119.78546142578124,100.39042170510102,168.17182837708162,-0.97536,5303.52,5440.68
2020-05-25 00:03:00,11203607,39.353851318359375,-119.78321904721466,99.8869566981956,168.11134196037202,0.0,5303.52,5433.06
2020-05-25 00:03:10,11203607,39.34455871582031,-119.78077100670856,98.67137842685268,168.57289840605486,0.65024,5303.52,5440.68
2020-05-25 00:03:20,11203607,39.33604431152344,-119.77856179942256,98.06603508628238,168.80795991004194,0.65024,5303.52,5448.3
2020-05-25 00:03:30,11203607,39.326934814453125,-119.77611375891644,97.76737189116272,168.1579238846722,0.32512,5334.0,5455.92
2020-05-25 00:03:40,11203607,39.318718344478285,-119.77398681640624,98.06603508628238,168.80795991004194,0.0,5334.0,5455.92
2020-05-25 00:03:50,11203607,39.31001307600635,-119.77178955078124,99.07555709989342,168.92345026583172,-0.65024,5334.0,5448.3
2020-05-25 00:04:00,11203607,39.301483154296875,-119.76960555366848,99.2783622663212,168.340707346477,-0.32512,5334.0,5448.3
2020-05-25 00:04:10,11203607,39.29297495696504,-119.767333984375,99.68007979672764,168.6900675259798,0.0,5303.52,5448.3
2020-05-25 00:04:20,11203607,39.28366450940148,-119.76495361328124,99.68007979672764,168.6900675259798,0.0,5334.0,5448.3
2020-05-25 00:04:30,11203607,39.27461242675781,-119.76255997367528,99.8869566981956,168.11134196037202,0.0,5303.52,5448.3
2020-05-25 00:04:40,11203607,39.266486733646715,-119.7603759765625,99.2783622663212,168.340707346477,0.32512,5334.0,5448.3
2020-05-25 00:04:50,11203607,39.25726318359375,-119.7579624341882,99.38360414064614,168.05024277850617,0.0,5303.52,5448.3
2020-05-25 00:05:00,11203607,39.24828480865995,-119.75543212890624,98.98870437459216,167.6972736747573,0.0,5303.52,5448.3
2020-05-25 00:05:10,11203607,39.24018859863281,-119.75324547809105,98.77458768883136,168.28040090500585,0.32512,5334.0,5448.3
2020-05-25 00:05:20,11203607,39.231170654296875,-119.75079743758492,98.27092366093156,168.21947622308463,0.0,5334.0,5448.3
2020-05-25 00:05:30,11203607,39.22482248079979,-119.7491455078125,98.37724327746932,167.92616906504978,0.0,5334.0,5448.3
2020-05-25 00:05:40,11203607,39.22156382415254,-119.74822998046876,98.48613535840668,167.63350284678518,-0.32512,5334.0,5448.3
2020-05-25 00:05:50,11203607,39.20596882448358,-119.74383544921876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:06:00,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:06:10,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:06:20,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:06:30,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:06:40,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:06:50,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:07:00,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:07:10,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:07:20,11203607,39.20406018273305,-119.74334716796876,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
