icao_code,iata_code,name,latitude,longitude
EBBT, N/A, BRAASCHAAT,51.333,4.5
EBBX, N/A, BERTRIX JEHONVILLE,49.887,5.229
EBCI, CRL, BRUSSELS SOUTH,50.459,4.454
EBCV, N/A, CHIEVRES AB,50.576,3.831
EBFN, N/A, KOKSIJDE,51.09,2.653
EBFS, N/A, FLORENNES,50.244,4.649
EBGB, N/A, N/A,0.0,0.0
EBGL, N/A, N/A,0.0,0.0
EBHN, N/A, N/A,0.0,0.0
EBKH, N/A, N/A,0.0,0.0
EBKT, QKT, WEVELGEM,50.818,3.208
EBLB, N/A, N/A,0.0,0.0
EBLG, LGG, LIEGE,50.637,5.443
EBMB, N/A, N/A,0.0,0.0
EBMO, N/A, N/A,0.0,0.0
EBMT, N/A, N/A,0.0,0.0
EBNM, N/A, N/A,0.0,0.0
EBOS, OST, OOSTENDE,51.199,2.862
EBSH, N/A, N/A,0.0,0.0
EBSL, N/A, ZUTENDAAL,50.948,5.592
EBSP, N/A, N/A,0.0,0.0
EBST, N/A, ST TRUIDEN,50.788,5.193
EBSU, N/A, N/A,0.0,0.0
EBSZ, N/A, N/A,0.0,0.0
EBTN, N/A, N/A,0.0,0.0
EBTX, N/A, N/A,0.0,0.0
EBTY, N/A, N/A,0.0,0.0
EBUL, N/A, URSEL,51.144,3.474
EBWE, N/A, WEELDE,51.395,4.961
EBZH, N/A, N/A,0.0,0.0
EBZR, N/A, ZOERSEL,51.266,4.755
EBZW, N/A, N/A,0.0,0.0
EDAB, BBJ, BAUTZEN,51.193,14.52
EDAC, AOC, ALTENBURG NOBITZ,50.982,12.506
EDAD, N/A, DESSAU,51.832,12.186
EDAE, N/A, EISENHUTTENSTADT,52.197,14.586
EDAF, N/A, N/A,0.0,0.0
EDAG, N/A, N/A,0.0,0.0
EDAH, N/A, HERINGSDORF,53.879,14.152
EDAJ, N/A, N/A,0.0,0.0
EDAK, N/A, GROSSENHAIN,51.308,13.555
EDAL, N/A, N/A,0.0,0.0
EDAM, N/A, MERSEBURG,51.363,11.941
EDAN, N/A, N/A,0.0,0.0
EDAO, N/A, N/A,0.0,0.0
EDAP, N/A, N/A,0.0,0.0
EDAQ, N/A, HALLE OPPIN,51.552,12.053
EDAR, N/A, N/A,0.0,0.0
EDAT, N/A, N/A,0.0,0.0
EDAU, N/A, RIESA GOHLIS,51.294,13.359
EDAW, N/A, N/A,0.0,0.0
EDAX, N/A, RECHLIN LARZ,53.306,12.753
EDAY, N/A, STRAUSBERG,52.58,13.916
EDAZ, N/A, SCHONHAGEN,52.203,13.159
EDBA, N/A, N/A,0.0,0.0
EDBB, N/A, N/A,0.0,0.0
EDBC, N/A, COCHSTEDT SCHNEIDLINGEN,51.856,11.418
EDBD, N/A, N/A,0.0,0.0
EDBF, N/A, N/A,0.0,0.0
EDBG, GWW, GOLDSBORO WAYNE MUNI,35.461,-77.965
EDBH, N/A, BARTH,54.338,12.71
EDBI, N/A, N/A,0.0,0.0
EDBJ, N/A, JENA SCHONGLEINA,50.917,11.714
EDBK, N/A, KYRITZ,52.919,12.425
EDBL, N/A, N/A,0.0,0.0
EDBM, N/A, MAGDEBURG,52.074,11.626
EDBN, N/A, BRANDIS WALDPOLENZ,51.328,12.657
EDBO, N/A, N/A,0.0,0.0
EDBP, N/A, N/A,0.0,0.0
EDBR, N/A, ROTHENBURG GORLITZ,51.364,14.952
EDBS, N/A, N/A,0.0,0.0
EDBX, N/A, N/A,0.0,0.0
EDCA, N/A, ANKLAM,53.833,13.669
EDCB, N/A, N/A,0.0,0.0
EDCD, N/A, COTTBUS DREWITZ,51.889,14.532
EDCE, N/A, N/A,0.0,0.0
EDCF, N/A, N/A,0.0,0.0
EDCG, N/A, N/A,0.0,0.0
EDCI, N/A, N/A,0.0,0.0
EDCJ, N/A, N/A,0.0,0.0
EDCK, N/A, KOTHEN,51.721,11.962
EDCM, N/A, KAMENZ,51.296,14.129
EDCN, N/A, N/A,0.0,0.0
EDCQ, N/A, N/A,0.0,0.0
EDCR, N/A, N/A,0.0,0.0
EDCS, N/A, N/A,0.0,0.0
EDCU, N/A, N/A,0.0,0.0
EDCV, N/A, N/A,0.0,0.0
EDCW, N/A, N/A,0.0,0.0
EDCX, N/A, N/A,0.0,0.0
EDDB, SXF, SCHONEFELD,52.38,13.523
EDDC, DRS, DRESDEN,51.133,13.767
EDDD, N/A, N/A,0.0,0.0
EDDE, ERF, ERFURT,50.98,10.958
EDDF, FRA, FRANKFURT MAIN,50.026,8.543
EDDG, FMO, MUNSTER OSNABRUCK,52.134,7.685
EDDH, HAM, HAMBURG,53.63,9.988
EDDI, THF, TEMPELHOF,52.473,13.404
EDDK, CGN, KOLN BONN,50.866,7.143
EDDL, DUS, DUSSELDORF,51.289,6.767
EDDM, MUC, MUNICH,48.354,11.786
EDDN, NUE, NURNBERG,49.499,11.078
EDDP, LEJ, LEIPZIG HALLE,51.424,12.236
EDDR, SCN, SAARBRUCKEN,49.214,7.109
EDDS, STR, STUTTGART,48.69,9.222
EDDT, TXL, TEGEL,52.559,13.287
EDDV, HAJ, HANNOVER,52.461,9.685
EDDW, BRE, BREMEN,53.047,8.787
EDDZ, N/A, N/A,0.0,0.0
EDEH, N/A, N/A,0.0,0.0
EDEL, N/A, N/A,0.0,0.0
EDEM, N/A, N/A,0.0,0.0
EDEN, N/A, N/A,0.0,0.0
EDEW, N/A, N/A,0.0,0.0
EDFA, N/A, N/A,0.0,0.0
EDFB, N/A, N/A,0.0,0.0
EDFC, N/A, N/A,0.0,0.0
EDFD, N/A, N/A,0.0,0.0
EDFE, N/A, EGELSBACH,49.961,8.644
EDFF, N/A, N/A,0.0,0.0
EDFG, N/A, N/A,0.0,0.0
EDFH, HHN, FRANKFURT HAHN,49.95,7.264
EDFI, N/A, N/A,0.0,0.0
EDFJ, N/A, N/A,0.0,0.0
EDFK, N/A, N/A,0.0,0.0
EDFL, N/A, N/A,0.0,0.0
EDFM, MHG, MANNHEIM CITY,49.473,8.514
EDFN, N/A, N/A,0.0,0.0
EDFO, N/A, N/A,0.0,0.0
EDFP, N/A, N/A,0.0,0.0
EDFQ, N/A, ALLENDORF EDER,51.035,8.679
EDFR, N/A, N/A,0.0,0.0
EDFS, N/A, N/A,0.0,0.0
EDFT, N/A, N/A,0.0,0.0
EDFU, N/A, N/A,0.0,0.0
EDFV, N/A, WORMS,49.606,8.368
EDFW, N/A, N/A,0.0,0.0
EDFX, N/A, N/A,0.0,0.0
EDFY, N/A, N/A,0.0,0.0
EDFZ, N/A, MAINZ FINTHEN,49.969,8.147
EDGA, N/A, N/A,0.0,0.0
EDGB, N/A, N/A,0.0,0.0
EDGE, N/A, EISENACH KINDEL,50.993,10.473
EDGF, N/A, N/A,0.0,0.0
EDGH, N/A, N/A,0.0,0.0
EDGI, N/A, N/A,0.0,0.0
EDGJ, N/A, N/A,0.0,0.0
EDGK, N/A, N/A,0.0,0.0
EDGL, N/A, N/A,0.0,0.0
EDGM, N/A, N/A,0.0,0.0
EDGN, N/A, N/A,0.0,0.0
EDGO, N/A, N/A,0.0,0.0
EDGP, N/A, N/A,0.0,0.0
EDGQ, N/A, N/A,0.0,0.0
EDGR, N/A, N/A,0.0,0.0
EDGS, N/A, SIEGERLAND,50.708,8.082
EDGT, N/A, N/A,0.0,0.0
EDGU, N/A, N/A,0.0,0.0
EDGW, N/A, N/A,0.0,0.0
EDGX, N/A, N/A,0.0,0.0
EDGZ, N/A, N/A,0.0,0.0
EDHB, N/A, N/A,0.0,0.0
EDHC, N/A, N/A,0.0,0.0
EDHE, N/A, N/A,0.0,0.0
EDHI, XFW, HAMBURG FINKENWERDER,53.535,9.835
EDHJ, N/A, N/A,0.0,0.0
EDHK, KEL, KIEL HOLTENAU,54.379,10.145
EDHL, LBC, LUBECK BLANKENSEE,53.805,10.719
EDHM, N/A, N/A,0.0,0.0
EDHN, N/A, N/A,0.0,0.0
EDHO, N/A, N/A,0.0,0.0
EDHS, N/A, N/A,0.0,0.0
EDHU, N/A, N/A,0.0,0.0
EDHW, N/A, N/A,0.0,0.0
EDHX, N/A, N/A,0.0,0.0
EDII, N/A, N/A,0.0,0.0
EDKA, AAH, AACHEN MERZBRUCK,50.823,6.187
EDKB, N/A, N/A,0.0,0.0
EDKD, N/A, N/A,0.0,0.0
EDKF, N/A, N/A,0.0,0.0
EDKH, N/A, N/A,0.0,0.0
EDKI, N/A, N/A,0.0,0.0
EDKL, N/A, N/A,0.0,0.0
EDKM, N/A, N/A,0.0,0.0
EDKN, N/A, N/A,0.0,0.0
EDKO, N/A, N/A,0.0,0.0
EDKP, N/A, N/A,0.0,0.0
EDKR, N/A, N/A,0.0,0.0
EDKU, N/A, N/A,0.0,0.0
EDKV, N/A, DAHLEMER BINZ,50.406,6.528
EDKW, N/A, N/A,0.0,0.0
EDKZ, N/A, MEINERZHAGEN,51.099,7.602
EDLA, ZCA, ARNSBERG MENDEN,51.483,7.899
EDLB, N/A, N/A,0.0,0.0
EDLC, N/A, KAMP LINTFORT,51.53,6.537
EDLD, N/A, N/A,0.0,0.0
EDLE, ESS, ESSEN MULHEIM,51.401,6.936
EDLF, N/A, N/A,0.0,0.0
EDLH, N/A, N/A,0.0,0.0
EDLI, N/A, N/A,0.0,0.0
EDLK, N/A, N/A,0.0,0.0
EDLL, N/A, N/A,0.0,0.0
EDLM, N/A, N/A,0.0,0.0
EDLN, MGL, MONCHENGLADBACH,51.23,6.504
EDLO, N/A, N/A,0.0,0.0
EDLP, PAD, PADERBORN LIPPSTADT,51.614,8.616
EDLR, N/A, N/A,0.0,0.0
EDLS, N/A, STADTLOHN VREDEN,51.996,6.84
EDLT, N/A, N/A,0.0,0.0
EDLW, DTM, DORTMUND,51.518,7.612
EDLX, N/A, N/A,0.0,0.0
EDLY, N/A, N/A,0.0,0.0
EDLZ, N/A, N/A,0.0,0.0
EDMA, AGB, AUGSBURG,48.425,10.932
EDMB, N/A, BIBERACH AN DER RISS,48.111,9.763
EDMC, N/A, N/A,0.0,0.0
EDMD, N/A, N/A,0.0,0.0
EDME, N/A, EGGENFELDEN,48.396,12.724
EDMF, N/A, N/A,0.0,0.0
EDMG, N/A, N/A,0.0,0.0
EDMH, N/A, N/A,0.0,0.0
EDMI, N/A, N/A,0.0,0.0
EDMJ, N/A, N/A,0.0,0.0
EDMK, N/A, N/A,0.0,0.0
EDML, N/A, N/A,0.0,0.0
EDMM, N/A, N/A,0.0,0.0
EDMN, N/A, N/A,0.0,0.0
EDMO, OBF, OBERPFAFFENHOFEN,48.081,11.283
EDMP, N/A, N/A,0.0,0.0
EDMQ, N/A, N/A,0.0,0.0
EDMR, N/A, N/A,0.0,0.0
EDMS, N/A, STRAUBING,48.901,12.518
EDMT, N/A, N/A,0.0,0.0
EDMV, N/A, VILSHOFEN,48.636,13.195
EDMW, N/A, N/A,0.0,0.0
EDMX, N/A, N/A,0.0,0.0
EDMY, N/A, N/A,0.0,0.0
EDNA, N/A, N/A,0.0,0.0
EDNB, N/A, N/A,0.0,0.0
EDNC, N/A, N/A,0.0,0.0
EDND, N/A, N/A,0.0,0.0
EDNE, N/A, N/A,0.0,0.0
EDNG, N/A, N/A,0.0,0.0
EDNH, N/A, N/A,0.0,0.0
EDNJ, N/A, N/A,0.0,0.0
EDNK, N/A, N/A,0.0,0.0
EDNL, N/A, LEUTKIRCH UNTERZEIL,47.859,10.014
EDNM, N/A, N/A,0.0,0.0
EDNO, N/A, N/A,0.0,0.0
EDNP, N/A, N/A,0.0,0.0
EDNQ, N/A, N/A,0.0,0.0
EDNR, N/A, N/A,0.0,0.0
EDNS, N/A, N/A,0.0,0.0
EDNT, N/A, N/A,0.0,0.0
EDNU, N/A, N/A,0.0,0.0
EDNV, N/A, N/A,0.0,0.0
EDNW, N/A, N/A,0.0,0.0
EDNY, FDH, FRIEDRICHSHAFEN,47.671,9.511
EDOA, N/A, N/A,0.0,0.0
EDOB, N/A, N/A,0.0,0.0
EDOC, N/A, N/A,0.0,0.0
EDOD, N/A, N/A,0.0,0.0
EDOE, N/A, N/A,0.0,0.0
EDOG, N/A, N/A,0.0,0.0
EDOI, N/A, N/A,0.0,0.0
EDOJ, N/A, N/A,0.0,0.0
EDOK, N/A, N/A,0.0,0.0
EDOL, N/A, N/A,0.0,0.0
EDOP, SZW, SCHWERIN PARCHIM,53.427,11.783
EDOQ, N/A, N/A,0.0,0.0
EDOR, N/A, N/A,0.0,0.0
EDOS, N/A, N/A,0.0,0.0
EDOT, N/A, N/A,0.0,0.0
EDOV, N/A, STENDAL BORSTEL,52.629,11.82
EDOW, N/A, N/A,0.0,0.0
EDOZ, N/A, N/A,0.0,0.0
EDPA, N/A, AALEN HEIDENHEIM ELCHINGEN,48.778,10.264
EDPB, N/A, N/A,0.0,0.0
EDPD, N/A, N/A,0.0,0.0
EDPE, N/A, N/A,0.0,0.0
EDPF, N/A, N/A,0.0,0.0
EDPG, N/A, N/A,0.0,0.0
EDPH, N/A, N/A,0.0,0.0
EDPI, N/A, N/A,0.0,0.0
EDPJ, N/A, N/A,0.0,0.0
EDPK, N/A, N/A,0.0,0.0
EDPM, N/A, N/A,0.0,0.0
EDPN, N/A, N/A,0.0,0.0
EDPO, N/A, N/A,0.0,0.0
EDPQ, N/A, N/A,0.0,0.0
EDPS, N/A, N/A,0.0,0.0
EDPT, N/A, N/A,0.0,0.0
EDQB, N/A, N/A,0.0,0.0
EDQC, N/A, COBURG BRANDENSTEINSEBENE,50.263,10.996
EDQD, BYU, BAYREUTH,49.984,11.638
EDQE, N/A, BURG FEUERSTEIN,49.794,11.132
EDQF, N/A, N/A,0.0,0.0
EDQH, N/A, N/A,0.0,0.0
EDQI, N/A, N/A,0.0,0.0
EDQK, N/A, N/A,0.0,0.0
EDQL, N/A, N/A,0.0,0.0
EDQM, HOQ, HOF PLAUEN,50.289,11.855
EDQN, N/A, N/A,0.0,0.0
EDQO, N/A, N/A,0.0,0.0
EDQP, N/A, ROSENTHAL FIELD PLOSSEN,49.863,11.788
EDQR, N/A, N/A,0.0,0.0
EDQT, N/A, HASSFURT SCHWEINFURT,50.018,10.529
EDQW, N/A, N/A,0.0,0.0
EDQX, N/A, N/A,0.0,0.0
EDQY, N/A, N/A,0.0,0.0
EDQZ, N/A, N/A,0.0,0.0
EDRA, N/A, N/A,0.0,0.0
EDRD, N/A, N/A,0.0,0.0
EDRF, N/A, N/A,0.0,0.0
EDRG, N/A, N/A,0.0,0.0
EDRH, N/A, N/A,0.0,0.0
EDRI, N/A, N/A,0.0,0.0
EDRJ, N/A, N/A,0.0,0.0
EDRK, ZNV, KOBLENZ WINNINGEN,50.325,7.531
EDRL, N/A, N/A,0.0,0.0
EDRM, N/A, N/A,0.0,0.0
EDRN, N/A, N/A,0.0,0.0
EDRO, N/A, N/A,0.0,0.0
EDRP, N/A, N/A,0.0,0.0
EDRS, N/A, N/A,0.0,0.0
EDRT, ZQF, TRIER FOHREN,49.863,6.789
EDRW, N/A, N/A,0.0,0.0
EDRY, ZQC, SPEYER,49.302,8.451
EDRZ, N/A, ZWEIBRUCKEN,49.209,7.401
EDSA, N/A, N/A,0.0,0.0
EDSH, N/A, N/A,0.0,0.0
EDSI, N/A, N/A,0.0,0.0
EDSK, N/A, N/A,0.0,0.0
EDSL, N/A, N/A,0.0,0.0
EDSW, N/A, N/A,0.0,0.0
EDSZ, N/A, N/A,0.0,0.0
EDTB, ZCC, BADEN OOS,48.791,8.187
EDTC, N/A, N/A,0.0,0.0
EDTD, ZQL, DONAUESCHINGEN VILLINGEN,47.973,8.522
EDTF, N/A, FREIBURG,48.02,7.834
EDTH, N/A, N/A,0.0,0.0
EDTK, N/A, KARLSRUHE FORCHHEIM,48.982,8.333
EDTM, N/A, MENGEN HOHENTENGEN,48.054,9.373
EDTN, N/A, N/A,0.0,0.0
EDTO, N/A, N/A,0.0,0.0
EDTP, N/A, N/A,0.0,0.0
EDTR, N/A, N/A,0.0,0.0
EDTS, N/A, N/A,0.0,0.0
EDTU, N/A, N/A,0.0,0.0
EDTW, N/A, N/A,0.0,0.0
EDTX, N/A, N/A,0.0,0.0
EDTY, N/A, SCHWABISCH HALL HESSENTAL,49.118,9.777
EDTZ, N/A, N/A,0.0,0.0
EDUH, N/A, N/A,0.0,0.0
EDUS, N/A, FINSTERWALDE SCHACKSDORF,51.608,13.738
EDUU, N/A, N/A,0.0,0.0
EDVA, N/A, N/A,0.0,0.0
EDVB, N/A, N/A,0.0,0.0
EDVC, N/A, N/A,0.0,0.0
EDVE, BWE, BRAUNSCHWEIG,52.319,10.556
EDVF, N/A, N/A,0.0,0.0
EDVG, N/A, N/A,0.0,0.0
EDVH, N/A, N/A,0.0,0.0
EDVI, N/A, N/A,0.0,0.0
EDVK, KSF, KASSEL CALDEN,51.408,9.378
EDVL, N/A, N/A,0.0,0.0
EDVM, N/A, HILDESHEIM,52.177,9.946
EDVN, N/A, N/A,0.0,0.0
EDVP, N/A, N/A,0.0,0.0
EDVR, N/A, N/A,0.0,0.0
EDVS, N/A, N/A,0.0,0.0
EDVU, N/A, N/A,0.0,0.0
EDVV, N/A, N/A,0.0,0.0
EDVW, N/A, N/A,0.0,0.0
EDVX, N/A, N/A,0.0,0.0
EDVY, N/A, N/A,0.0,0.0
EDVZ, N/A, N/A,0.0,0.0
EDWA, N/A, N/A,0.0,0.0
EDWB, BRV, BREMERHAVEN,53.503,8.573
EDWC, N/A, N/A,0.0,0.0
EDWD, LEM, LEMWERDER,53.143,8.623
EDWE, EME, EMDEN,53.391,7.227
EDWF, N/A, LEER PAPENBURG,53.272,7.443
EDWG, AGE, N/A,0.0,0.0
EDWH, N/A, N/A,0.0,0.0
EDWI, WVN, WILHELMSHAVEN MARIENSIEL,53.505,8.053
EDWJ, JUI, N/A,0.0,0.0
EDWK, N/A, N/A,0.0,0.0
EDWL, N/A, N/A,0.0,0.0
EDWM, N/A, N/A,0.0,0.0
EDWN, N/A, N/A,0.0,0.0
EDWO, N/A, N/A,0.0,0.0
EDWP, N/A, N/A,0.0,0.0
EDWQ, N/A, N/A,0.0,0.0
EDWR, BMK, BORKUM,53.595,6.709
EDWS, N/A, N/A,0.0,0.0
EDWT, N/A, N/A,0.0,0.0
EDWU, N/A, N/A,0.0,0.0
EDWV, N/A, N/A,0.0,0.0
EDWW, N/A, N/A,0.0,0.0
EDWX, N/A, N/A,0.0,0.0
EDWY, NRD, NORDERNEY,53.707,7.23
EDWZ, N/A, N/A,0.0,0.0
EDXA, N/A, N/A,0.0,0.0
EDXB, HEI, N/A,0.0,0.0
EDXC, N/A, N/A,0.0,0.0
EDXD, N/A, N/A,0.0,0.0
EDXE, N/A, N/A,0.0,0.0
EDXF, N/A, FLENSBURG SCHAFERHAUS,54.772,9.378
EDXG, N/A, N/A,0.0,0.0
EDXH, HGL, N/A,0.0,0.0
EDXI, N/A, N/A,0.0,0.0
EDXL, N/A, N/A,0.0,0.0
EDXM, N/A, N/A,0.0,0.0
EDXN, N/A, N/A,0.0,0.0
EDXO, N/A, N/A,0.0,0.0
EDXP, N/A, N/A,0.0,0.0
EDXQ, N/A, N/A,0.0,0.0
EDXR, N/A, RENDSBURG SCHACHTHOLM,54.221,9.601
EDXS, N/A, N/A,0.0,0.0
EDXU, N/A, N/A,0.0,0.0
EDXW, GWT, WESTERLAND SYLT,54.913,8.34
EDXY, OHR, N/A,0.0,0.0
EDXZ, N/A, N/A,0.0,0.0
EDYY, N/A, N/A,0.0,0.0
EDZB, N/A, N/A,0.0,0.0
EDZE, N/A, N/A,0.0,0.0
EDZF, N/A, N/A,0.0,0.0
EDZH, N/A, N/A,0.0,0.0
EDZL, N/A, N/A,0.0,0.0
EDZM, N/A, N/A,0.0,0.0
EDZO, N/A, N/A,0.0,0.0
EDZS, N/A, N/A,0.0,0.0
EDZW, N/A, N/A,0.0,0.0
EEEI, N/A, AMARI,59.259,24.204
EEKA, N/A, KARDLA,58.991,22.831
EEKE, N/A, KURESSAARE,58.23,22.509
EEPU, N/A, PARNU,58.419,24.473
EETN, TLL, TALLINN,59.413,24.833
EETU, N/A, TARTU,58.307,26.69
EFAA, N/A, N/A,0.0,0.0
EFAH, N/A, N/A,0.0,0.0
EFAL, N/A, N/A,0.0,0.0
EFET, ENF, ENONTEKIO,68.362,23.424
EFEU, N/A, EURA,61.116,22.201
EFFO, N/A, N/A,0.0,0.0
EFHA, KEV, HALLI,61.856,24.786
EFHF, HEM, HELSINKI MALMI,60.254,25.043
EFHK, HEL, HELSINKI VANTAA,60.32,24.956
EFHL, N/A, N/A,0.0,0.0
EFHM, N/A, HAMEENKYRO,61.689,23.074
EFHN, N/A, HANKO,59.849,23.083
EFHP, N/A, N/A,0.0,0.0
EFHT, N/A, N/A,0.0,0.0
EFHV, N/A, HYVINKAA,60.654,24.881
EFII, N/A, N/A,0.0,0.0
EFIK, N/A, KIIKALA,60.463,23.652
EFIL, N/A, N/A,0.0,0.0
EFIM, N/A, IMMOLA,61.249,28.904
EFIT, N/A, KITEE,62.166,30.074
EFIV, IVL, IVALO,68.607,27.405
EFJM, N/A, N/A,0.0,0.0
EFJO, JOE, JOENSUU,62.659,29.624
EFJP, N/A, N/A,0.0,0.0
EFJS, N/A, N/A,0.0,0.0
EFJY, JYV, JYVASKYLA,62.399,25.678
EFKA, KAU, KAUHAVA,63.127,23.051
EFKE, KEM, KEMI TORNIO,65.782,24.599
EFKG, N/A, N/A,0.0,0.0
EFKH, N/A, N/A,0.0,0.0
EFKI, KAJ, KAJAANI,64.285,27.692
EFKJ, N/A, KAUHAJOKI,62.463,22.393
EFKK, KOK, KRUUNUPYY,63.721,23.143
EFKM, N/A, KEMIJARVI,66.713,27.157
EFKR, N/A, N/A,0.0,0.0
EFKS, KAO, KUUSAMO,65.987,29.239
EFKT, KTT, KITTILA,67.701,24.847
EFKU, KUO, KUOPIO,63.007,27.798
EFKV, N/A, N/A,0.0,0.0
EFKY, N/A, N/A,0.0,0.0
EFLA, N/A, LAHTI VESIVEHMAA,61.144,25.693
EFLP, LPP, LAPPEENRANTA,61.044,28.144
EFMA, MHQ, MARIEHAMN,60.122,19.898
EFME, N/A, MENKIJARVI,62.947,23.519
EFMI, MIK, MIKKELI,61.686,27.202
EFNU, N/A, NUMMELA,60.334,24.296
EFOP, N/A, N/A,0.0,0.0
EFOU, OUL, OULU,64.93,25.354
EFPE, N/A, N/A,0.0,0.0
EFPI, N/A, PIIKAJARVI,61.246,22.193
EFPK, N/A, N/A,0.0,0.0
EFPO, POR, PORI,61.462,21.8
EFPU, N/A, PUDASJARVI,65.402,26.947
EFPY, N/A, PYHASALMI,63.732,25.926
EFRA, N/A, N/A,0.0,0.0
EFRH, N/A, RAAHE PATTIJOKI,64.688,24.696
EFRN, N/A, RANTASALMI,62.065,28.356
EFRO, RVN, ROVANIEMI,66.565,25.83
EFRV, N/A, N/A,0.0,0.0
EFRY, N/A, RAYSKALA,60.745,24.108
EFSA, SVL, SAVONLINNA,61.943,28.945
EFSE, N/A, SELANPAA,61.062,26.799
EFSO, SOT, SODANKYLA,67.395,26.619
EFSU, N/A, N/A,0.0,0.0
EFTE, N/A, N/A,0.0,0.0
EFTP, TMP, TAMPERE PIRKKALA,61.414,23.604
EFTS, N/A, TEISKO,61.773,24.027
EFTU, TKU, TURKU,60.514,22.263
EFUT, QVY, UTTI,60.896,26.938
EFVA, VAA, VAASA,63.051,21.761
EFVL, N/A, N/A,0.0,0.0
EFVR, VRK, VARKAUS,62.171,27.869
EFVU, N/A, N/A,0.0,0.0
EFWB, N/A, N/A,0.0,0.0
EFYL, N/A, YLIVIESKA,64.06,24.716
EGAA, BFS, ALDERGROVE,54.657,-6.216
EGAB, ENK, ST ANGELO,54.399,-7.652
EGAC, BHD, CITY,54.618,-5.873
EGAD, N/A, N/A,0.0,0.0
EGAE, LDY, LONDONDERRY EGLINTON,55.043,-7.161
EGAL, N/A, N/A,0.0,0.0
EGBB, BHX, BIRMINGHAM,52.454,-1.748
EGBD, N/A, N/A,0.0,0.0
EGBE, CVT, COVENTRY,52.37,-1.48
EGBG, N/A, LEICESTER,52.608,-1.032
EGBJ, GLO, GLOUCESTERSHIRE,51.894,-2.167
EGBK, N/A, N/A,0.0,0.0
EGBM, N/A, N/A,0.0,0.0
EGBN, N/A, NOTTINGHAM,52.92,-1.079
EGBO, N/A, WOLVERHAMPTON,52.517,-2.26
EGBP, N/A, KEMBLE,51.668,-2.057
EGBS, N/A, N/A,0.0,0.0
EGBT, N/A, TURWESTON,52.041,-1.096
EGBW, N/A, N/A,0.0,0.0
EGCA, N/A, N/A,0.0,0.0
EGCB, N/A, N/A,0.0,0.0
EGCC, MAN, MANCHESTER,53.354,-2.275
EGCD, N/A, MANCHESTER WOODFORD,53.338,-2.149
EGCE, N/A, N/A,0.0,0.0
EGCF, N/A, SANDTOFT,53.56,-0.858
EGCG, N/A, N/A,0.0,0.0
EGCH, N/A, N/A,0.0,0.0
EGCI, N/A, N/A,0.0,0.0
EGCJ, N/A, N/A,0.0,0.0
EGCL, N/A, N/A,0.0,0.0
EGCS, N/A, N/A,0.0,0.0
EGDA, N/A, N/A,0.0,0.0
EGDC, N/A, CHIVENOR,51.087,-4.15
EGDF, N/A, N/A,0.0,0.0
EGDG, NQY, ST MAWGAN,50.441,-4.995
EGDJ, N/A, N/A,0.0,0.0
EGDK, N/A, N/A,0.0,0.0
EGDL, LYE, LYNEHAM,51.505,-1.993
EGDM, N/A, BOSCOMBE DOWN,51.152,-1.747
EGDN, N/A, N/A,0.0,0.0
EGDP, N/A, N/A,0.0,0.0
EGDR, N/A, CULDROSE,50.086,-5.256
EGDS, N/A, N/A,0.0,0.0
EGDT, N/A, N/A,0.0,0.0
EGDX, N/A, ST ATHAN,51.405,-3.436
EGDY, YEO, YEOVILTON,51.009,-2.639
EGFC, N/A, N/A,0.0,0.0
EGFE, N/A, HAVERFORDWEST,51.833,-4.961
EGFF, CWL, CARDIFF,51.397,-3.343
EGFH, SWS, SWANSEA,51.605,-4.068
EGGD, BRS, BRISTOL,51.383,-2.719
EGGE, N/A, N/A,0.0,0.0
EGGL, LHR, N/A,0.0,0.0
EGGP, LPL, LIVERPOOL,53.334,-2.85
EGGW, LTN, LUTON,51.874,-0.368
EGHA, N/A, N/A,0.0,0.0
EGHC, N/A, N/A,0.0,0.0
EGHD, PLH, PLYMOUTH,50.423,-4.106
EGHE, ISC, N/A,0.0,0.0
EGHG, N/A, N/A,0.0,0.0
EGHH, BOH, BOURNEMOUTH,50.78,-1.843
EGHI, SOU, SOUTHAMPTON,50.95,-1.357
EGHJ, N/A, N/A,0.0,0.0
EGHK, PZE, N/A,0.0,0.0
EGHL, QLA, LASHAM,51.185,-1.032
EGHM, N/A, N/A,0.0,0.0
EGHN, N/A, N/A,0.0,0.0
EGHO, N/A, N/A,0.0,0.0
EGHR, N/A, N/A,0.0,0.0
EGHS, N/A, N/A,0.0,0.0
EGJA, ACI, N/A,0.0,0.0
EGJB, GCI, GUERNSEY,49.435,-2.602
EGJJ, JER, JERSEY,49.208,-2.195
EGJL, N/A, N/A,0.0,0.0
EGKA, ESH, SHOREHAM,50.836,-0.297
EGKB, BQH, BIGGIN HILL,51.331,0.033
EGKC, N/A, N/A,0.0,0.0
EGKE, N/A, N/A,0.0,0.0
EGKK, LGW, GATWICK,51.148,-0.19
EGKM, N/A, N/A,0.0,0.0
EGKR, N/A, N/A,0.0,0.0
EGLA, N/A, N/A,0.0,0.0
EGLB, N/A, N/A,0.0,0.0
EGLC, LCY, CITY,51.505,0.054
EGLD, N/A, N/A,0.0,0.0
EGLF, FAB, FARNBOROUGH,51.276,-0.776
EGLG, N/A, N/A,0.0,0.0
EGLJ, N/A, CHALGROVE,51.676,-1.081
